site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
09067000	ALL	19740501	20160403	15100	13.09	21.08	0.55	242.00	1.40	1.80	2.11	2.40	2.60	2.80	3.10	3.40	3.70	4.00	4.50	5.10	5.80	6.80	8.40	11.00	16.00	25.00	39.00	60.00	101.00
09067000	0101	19750101	20160101	42	2.63	0.76	1.30	4.40		1.42	1.63	1.90	2.00	2.08	2.19	2.30	2.40	2.40	2.55	2.60	2.68	2.89	3.03	3.30	3.40	3.46	3.71	4.08	
09067000	0102	19750102	20160102	42	2.64	0.74	1.20	4.30		1.34	1.70	1.94	2.00	2.10	2.10	2.30	2.32	2.47	2.65	2.70	2.70	2.90	3.01	3.12	3.28	3.46	3.78	4.08	
09067000	0103	19750103	20160103	42	2.69	0.79	1.00	4.50		1.43	1.76	1.99	2.10	2.10	2.19	2.21	2.32	2.54	2.60	2.70	2.78	2.90	3.03	3.33	3.54	3.60	3.74	4.18	
09067000	0104	19750104	20160104	42	2.61	0.72	1.10	4.30		1.52	1.83	1.90	2.00	2.08	2.20	2.30	2.30	2.40	2.55	2.60	2.68	2.70	2.91	3.12	3.30	3.46	3.71	4.08	
09067000	0105	19750105	20160105	42	2.64	0.75	1.20	4.30		1.42	1.66	1.94	2.10	2.20	2.29	2.30	2.40	2.40	2.50	2.50	2.68	2.79	3.00	3.15	3.30	3.46	3.81	4.20	
09067000	0106	19750106	20160106	42	2.65	0.75	1.20	4.30		1.43	1.66	1.94	2.06	2.27	2.30	2.31	2.40	2.44	2.50	2.60	2.68	2.70	2.83	3.12	3.30	3.46	3.92	4.29	
09067000	0107	19750107	20160107	42	2.62	0.73	1.30	4.30		1.43	1.73	2.00	2.06	2.10	2.19	2.31	2.40	2.40	2.45	2.56	2.68	2.70	2.82	3.12	3.24	3.35	3.78	4.29	
09067000	0108	19750108	20160108	42	2.59	0.74	1.20	4.20		1.42	1.63	1.80	1.96	2.10	2.20	2.30	2.40	2.50	2.50	2.56	2.60	2.60	3.01	3.20	3.30	3.35	3.50	4.20	
09067000	0109	19750109	20160109	42	2.58	0.74	1.20	4.20		1.43	1.60	1.84	1.96	2.00	2.09	2.30	2.40	2.44	2.50	2.67	2.70	2.80	2.82	3.10	3.20	3.40	3.57	4.20	
09067000	0110	19750110	20160110	42	2.63	0.75	1.30	4.20		1.43	1.66	1.90	2.06	2.10	2.19	2.21	2.32	2.40	2.50	2.56	2.78	2.80	3.02	3.20	3.24	3.40	3.98	4.18	
09067000	0111	19750111	20160111	42	2.60	0.79	1.40	4.80		1.43	1.60	1.75	1.96	2.00	2.10	2.30	2.32	2.40	2.50	2.60	2.68	2.80	2.90	3.10	3.20	3.30	3.89	4.29	
09067000	0112	19750112	20160112	42	2.60	0.76	1.30	4.30		1.31	1.53	1.84	1.90	2.00	2.19	2.31	2.40	2.44	2.50	2.56	2.68	2.80	3.01	3.20	3.20	3.30	3.82	4.18	
09067000	0113	19750113	20160113	42	2.64	0.80	1.00	4.70		1.23	1.53	1.90	2.06	2.20	2.29	2.31	2.40	2.44	2.55	2.67	2.78	2.90	3.00	3.10	3.14	3.35	3.85	4.29	
09067000	0114	19750114	20160114	42	2.59	0.84	0.80	5.20		1.31	1.53	1.84	1.96	2.10	2.20	2.30	2.30	2.30	2.45	2.56	2.68	2.79	2.91	3.12	3.20	3.25	3.78	4.20	
09067000	0115	19750115	20160115	42	2.57	0.77	1.20	4.60		1.42	1.60	1.75	1.90	2.08	2.19	2.30	2.30	2.30	2.40	2.67	2.70	2.80	2.91	3.02	3.14	3.25	3.71	4.25	
09067000	0116	19750116	20160116	42	2.58	0.72	1.40	4.30		1.52	1.60	1.75	1.96	2.00	2.20	2.30	2.40	2.40	2.45	2.60	2.78	2.80	2.90	3.00	3.12	3.30	3.68	4.17	
09067000	0117	19750117	20160117	42	2.58	0.74	1.30	4.50		1.60	1.60	1.75	1.90	2.00	2.19	2.21	2.32	2.44	2.50	2.56	2.70	2.80	2.90	3.02	3.14	3.35	3.57	4.25	
09067000	0118	19750118	20160118	42	2.56	0.71	1.30	4.30		1.42	1.53	1.80	2.00	2.08	2.19	2.30	2.40	2.50	2.50	2.56	2.60	2.79	2.91	3.00	3.10	3.20	3.54	4.08	
09067000	0119	19750119	20160119	42	2.61	0.72	1.40	4.30		1.43	1.63	1.80	2.00	2.00	2.18	2.40	2.40	2.50	2.50	2.60	2.76	2.90	3.00	3.10	3.10	3.30	3.61	4.25	
09067000	0120	19750120	20160120	42	2.56	0.73	1.00	4.30		1.40	1.66	1.84	2.00	2.08	2.20	2.31	2.40	2.40	2.45	2.60	2.60	2.60	2.90	3.02	3.14	3.30	3.68	4.08	
09067000	0121	19750121	20160121	42	2.53	0.75	1.20	5.00		1.31	1.60	1.80	2.00	2.08	2.29	2.30	2.30	2.40	2.40	2.50	2.60	2.60	2.81	2.92	3.00	3.11	3.34	4.25	
09067000	0122	19750122	20160122	42	2.54	0.80	1.30	5.50		1.40	1.56	1.80	1.92	2.10	2.10	2.21	2.30	2.33	2.45	2.50	2.58	2.69	2.80	2.90	3.08	3.25	3.37	4.17	
09067000	0123	19750123	20160123	42	2.49	0.77	1.30	4.90		1.31	1.53	1.70	1.86	1.90	2.00	2.20	2.22	2.33	2.40	2.50	2.50	2.60	2.81	2.92	3.04	3.25	3.40	4.16	
09067000	0124	19750124	20160124	42	2.53	0.75	1.30	4.70		1.40	1.49	1.84	1.96	2.00	2.10	2.20	2.22	2.30	2.40	2.50	2.68	2.79	2.81	2.92	3.10	3.37	3.57	4.14	
09067000	0125	19750125	20160125	42	2.56	0.71	1.40	4.30		1.50	1.73	1.80	1.86	2.08	2.19	2.21	2.32	2.40	2.50	2.50	2.60	2.79	2.91	3.00	3.20	3.41	3.57	4.12	
09067000	0126	19750126	20160126	42	2.55	0.71	1.40	4.10		1.42	1.53	1.75	1.86	2.10	2.20	2.21	2.32	2.44	2.55	2.60	2.60	2.79	2.91	3.02	3.14	3.25	3.57	4.00	
09067000	0127	19750127	20160127	42	2.55	0.70	1.50	4.10		1.50	1.56	1.75	1.96	2.00	2.10	2.20	2.30	2.44	2.55	2.60	2.60	2.80	2.81	2.92	3.18	3.30	3.47	4.08	
09067000	0128	19750128	20160128	42	2.47	0.73	1.30	4.10		1.40	1.50	1.75	1.80	1.98	2.00	2.10	2.12	2.23	2.45	2.50	2.58	2.69	2.80	3.02	3.18	3.30	3.44	4.07	
09067000	0129	19750129	20160129	42	2.49	0.72	1.40	4.10		1.40	1.40	1.75	1.90	2.00	2.09	2.20	2.20	2.30	2.35	2.50	2.66	2.80	2.81	3.00	3.04	3.21	3.47	4.07	
09067000	0130	19750130	20160130	42	2.49	0.70	1.30	4.30		1.42	1.70	1.80	1.90	1.90	1.99	2.10	2.22	2.30	2.40	2.56	2.68	2.70	2.71	2.92	3.10	3.25	3.40	3.97	
09067000	0131	19750131	20160131	42	2.49	0.71	1.40	4.50		1.52	1.63	1.80	1.86	1.90	2.00	2.10	2.22	2.30	2.35	2.50	2.58	2.70	2.70	2.95	3.10	3.31	3.47	3.97	
09067000	0201	19750201	20160201	42	2.47	0.75	1.40	4.40		1.40	1.50	1.60	1.80	1.90	1.99	2.10	2.20	2.23	2.45	2.50	2.58	2.70	2.90	3.00	3.10	3.35	3.57	3.96	
09067000	0202	19750202	20160202	42	2.49	0.73	1.30	4.50		1.40	1.60	1.69	1.80	2.05	2.10	2.10	2.14	2.33	2.45	2.56	2.60	2.70	2.71	2.83	3.10	3.40	3.47	3.88	
09067000	0203	19750203	20160203	42	2.50	0.73	1.40	4.40		1.40	1.60	1.60	1.76	1.98	2.10	2.20	2.22	2.33	2.50	2.56	2.60	2.70	2.81	2.92	3.04	3.35	3.61	3.90	
09067000	0204	19750204	20160204	42	2.53	0.76	1.40	4.60		1.40	1.53	1.69	1.80	1.98	2.10	2.20	2.22	2.40	2.50	2.60	2.60	2.70	2.81	2.92	3.14	3.30	3.60	4.07	
09067000	0205	19750205	20160205	42	2.49	0.77	1.40	4.50		1.40	1.46	1.65	1.80	1.95	2.09	2.10	2.20	2.30	2.40	2.53	2.60	2.69	2.80	2.90	3.24	3.30	3.67	4.07	
09067000	0206	19750206	20160206	42	2.48	0.76	1.40	4.60		1.40	1.46	1.60	1.80	1.95	2.00	2.10	2.22	2.30	2.40	2.46	2.60	2.69	2.80	2.88	3.24	3.30	3.54	3.97	
09067000	0207	19750207	20160207	42	2.47	0.78	1.30	4.70		1.40	1.43	1.60	1.76	1.90	2.09	2.10	2.20	2.30	2.35	2.46	2.60	2.69	2.80	2.95	3.14	3.25	3.67	3.97	
09067000	0208	19750208	20160208	42	2.49	0.76	1.40	4.50		1.42	1.60	1.60	1.76	1.90	2.10	2.20	2.30	2.30	2.35	2.40	2.50	2.60	2.80	2.92	3.14	3.30	3.74	4.14	
