site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
09183500	ALL	19541001	20141006	11694	10.43	11.21	2.10	142.00	2.80	3.90	4.40	4.80	5.00	5.30	5.60	5.80	6.10	6.40	6.70	7.20	7.80	8.40	9.30	10.00	12.00	15.00	19.00	29.00	63.05
09183500	0101	19550101	20140101	32	5.71	1.36	3.80	9.30		3.80	4.20	4.39	4.50	4.62	4.70	4.80	4.94	5.36	5.60	5.80	5.96	6.19	6.42	6.60	6.68	7.02	7.82	8.78	
09183500	0102	19550102	20140102	32	5.70	1.34	3.70	8.70		3.77	4.13	4.39	4.46	4.62	4.70	5.00	5.00	5.34	5.60	5.81	5.90	6.09	6.40	6.47	6.66	7.03	8.09	8.57	
09183500	0103	19550103	20140103	32	5.78	1.35	3.50	8.60		3.63	4.23	4.39	4.40	4.62	4.79	5.07	5.40	5.57	5.75	5.92	6.00	6.19	6.32	6.58	6.88	7.42	7.94	8.54	
09183500	0104	19550104	20140104	32	5.78	1.33	3.70	8.80		4.03	4.20	4.39	4.56	4.62	4.79	5.07	5.40	5.49	5.60	5.73	5.90	6.13	6.33	6.67	6.80	7.01	8.11	8.80	
09183500	0105	19550105	20140105	32	5.76	1.43	3.70	10.00		3.96	4.26	4.50	4.60	4.70	4.79	4.86	5.06	5.38	5.60	5.71	5.80	5.90	6.31	6.47	6.68	7.01	8.14	9.29	
09183500	0106	19550106	20140106	32	5.78	1.39	3.70	10.00		3.90	4.26	4.40	4.56	4.72	4.89	5.00	5.20	5.37	5.65	5.81	5.98	6.14	6.31	6.40	6.70	6.83	8.07	9.03	
09183500	0107	19550107	20140107	32	5.77	1.39	3.60	10.00		3.92	4.30	4.39	4.52	4.80	4.80	4.96	5.22	5.38	5.55	5.80	5.88	6.18	6.41	6.58	6.70	6.81	7.94	9.03	
09183500	0108	19550108	20140108	32	5.82	1.42	3.60	10.00		3.79	4.33	4.40	4.46	4.90	4.99	5.11	5.30	5.47	5.55	5.80	5.96	6.40	6.40	6.55	6.78	6.91	8.05	9.15	
09183500	0109	19550109	20140109	32	5.78	1.37	3.70	9.00		3.90	4.23	4.39	4.40	4.70	5.00	5.00	5.22	5.30	5.55	5.64	5.98	6.25	6.40	6.55	6.84	7.04	8.29	8.74	
09183500	0110	19550110	20140110	32	5.83	1.43	3.70	10.00		3.90	4.12	4.50	4.76	4.92	5.00	5.00	5.12	5.29	5.40	5.81	5.90	6.25	6.51	6.67	6.70	6.93	8.20	9.22	
09183500	0111	19550111	20140111	32	5.82	1.42	3.80	10.00		3.87	4.05	4.50	4.56	4.92	5.00	5.00	5.22	5.38	5.60	5.90	5.90	6.25	6.32	6.58	6.64	7.21	7.99	9.22	
09183500	0112	19550112	20140112	32	5.78	1.39	3.70	10.00		3.83	4.06	4.49	4.70	4.80	4.89	5.00	5.06	5.30	5.70	5.81	5.90	6.25	6.50	6.50	6.58	7.03	7.78	9.03	
09183500	0113	19550113	20140113	32	5.74	1.33	3.70	9.20		3.83	3.96	4.38	4.68	4.83	4.99	5.10	5.20	5.20	5.60	5.73	5.98	6.29	6.40	6.47	6.50	6.83	7.85	8.88	
09183500	0114	19550114	20140114	32	5.64	1.27	3.60	8.80		3.67	4.10	4.29	4.48	4.72	4.98	5.05	5.12	5.29	5.60	5.71	5.88	6.09	6.31	6.47	6.50	6.61	7.64	8.54	
09183500	0115	19550115	20140115	32	5.69	1.23	3.60	9.00		3.92	4.33	4.40	4.72	4.80	4.89	5.05	5.20	5.37	5.40	5.63	5.88	6.20	6.40	6.40	6.50	6.52	7.67	8.61	
09183500	0116	19550116	20140116	32	5.64	1.31	3.60	9.20		3.60	4.13	4.29	4.58	4.70	4.79	4.91	5.22	5.38	5.55	5.63	5.88	6.04	6.21	6.45	6.50	6.61	7.64	8.74	
09183500	0117	19550117	20140117	32	5.58	1.35	3.50	9.30		3.63	3.96	4.20	4.46	4.60	4.69	4.91	5.20	5.20	5.35	5.53	5.78	6.00	6.21	6.38	6.52	6.80	7.64	8.78	
